,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145
1009.55,0.0851854,0.0853217,0.0861068,0.0863771,0.0868236,0.0873461,0.0878857,0.0884025,0.0887124,0.0888536,0.0894207,0.0899943,0.0903155,0.0906979,0.0912546,0.0919877,0.0922093,0.0928905,0.0932591,0.0936204,0.0943265,0.0947149,0.0951537,0.0954637,0.0963781,0.0964134,0.0970981,0.0973274,0.0978243,0.0983066,0.0988354,0.0993756,0.0992563,0.100106,0.10072,0.101153,0.101654,0.102148,0.102827,0.102922,0.103533,0.104178,0.104505,0.105001,0.105465,0.106317,0.10661,0.107402,0.107337,0.108009,0.10925,0.109308,0.109424,0.11049,0.111197,0.111364,0.112013,0.112423,0.113524,0.114049,0.114335,0.114786,0.115422,0.115894,0.116546,0.117017,0.117925,0.117863,0.118647,0.119151,0.119727,0.120039,0.120433,0.121595,0.121554,0.122078,0.122836,0.122881,0.123869,0.12409,0.12435,0.124651,0.125689,0.125853,0.126463,0.12661,0.127681,0.127639,0.128756,0.129121,0.129741,0.130228,0.130536,0.131133,0.131336,0.132238,0.132853,0.133229,0.133875,0.134371,0.134973,0.135477,0.136208,0.136758,0.137495,0.138157,0.138958,0.139959,0.140608,0.141508,0.142308,0.143101,0.144292,0.144951,0.145744,0.147045,0.147474,0.148863,0.149966,0.151212,0.152007
1010.52,0.0843809,0.0845591,0.0854502,0.0857398,0.0861451,0.0865662,0.0870682,0.0875872,0.0879548,0.0880845,0.0887235,0.0893303,0.0895198,0.08991,0.0905059,0.0912366,0.091315,0.0921356,0.0925651,0.0928802,0.0936373,0.0939633,0.0943782,0.0947233,0.0955705,0.0957635,0.09642,0.0964488,0.097059,0.0976277,0.0981095,0.0985857,0.0984585,0.0994349,0.10004,0.10039,0.100995,0.101475,0.102124,0.102226,0.102832,0.103576,0.103718,0.104409,0.104711,0.105657,0.10606,0.10676,0.106658,0.107353,0.108509,0.108702,0.108788,0.109866,0.110559,0.110836,0.111439,0.111773,0.112751,0.113347,0.113744,0.114191,0.114962,0.115332,0.11601,0.116515,0.117282,0.117313,0.118152,0.118572,0.119162,0.119482,0.120003,0.121066,0.121129,0.12162,0.122367,0.122392,0.123381,0.123578,0.12387,0.12407,0.125186,0.125203,0.125798,0.126123,0.127328,0.127194,0.12812,0.128496,0.129165,0.129633,0.130012,0.130627,0.13074,0.131565,0.132287,0.132559,0.133379,0.133923,0.134333,0.13489,0.135638,0.136188,0.136861,0.137533,0.138259,0.139293,0.140067,0.140785,0.141707,0.142438,0.143729,0.14434,0.145182,0.146319,0.146907,0.14819,0.149272,0.150662,0.151508
1011.48,0.0839384,0.0841429,0.0849651,0.0852605,0.0856875,0.0860513,0.0865004,0.0870646,0.0875319,0.0875551,0.0882696,0.0886532,0.0890498,0.0893783,0.0899497,0.0907133,0.09068,0.0916316,0.092129,0.0923047,0.0930931,0.0933596,0.0937779,0.0942245,0.0949248,0.0953088,0.0959083,0.0958649,0.0964434,0.0971426,0.0975611,0.0978993,0.097884,0.0988342,0.0993435,0.0997355,0.100355,0.100792,0.101371,0.101567,0.102126,0.102876,0.103045,0.103719,0.103993,0.104933,0.105372,0.105958,0.105891,0.106665,0.107674,0.107916,0.108079,0.10912,0.109799,0.110093,0.110746,0.110973,0.111878,0.112568,0.112925,0.113417,0.114218,0.114516,0.115262,0.115764,0.116342,0.116466,0.117415,0.11782,0.118273,0.118687,0.119357,0.120254,0.120303,0.120896,0.121585,0.121593,0.122475,0.122745,0.123128,0.123195,0.124305,0.12438,0.124907,0.125334,0.126494,0.126421,0.127201,0.127562,0.128354,0.128713,0.129137,0.129691,0.12993,0.130621,0.131322,0.131605,0.132305,0.133047,0.133325,0.134045,0.134738,0.135178,0.135898,0.136591,0.137313,0.138251,0.139177,0.139756,0.140754,0.141436,0.142685,0.143338,0.144201,0.14526,0.146008,0.147176,0.148384,0.149601,0.150514
1012.45,0.0837152,0.0838824,0.0846152,0.0848917,0.0852714,0.0856409,0.0861314,0.0867709,0.08719,0.087242,0.0879157,0.0880751,0.0887523,0.0889632,0.0895221,0.090377,0.0902708,0.0911919,0.0917396,0.0918433,0.0926856,0.0928733,0.0933379,0.0939103,0.0944281,0.0948817,0.0954444,0.095496,0.0959814,0.0967431,0.0970693,0.0973715,0.0975152,0.0982935,0.0987651,0.0992775,0.0998193,0.100201,0.100758,0.101,0.101548,0.10214,0.102552,0.103006,0.103335,0.104291,0.104635,0.105199,0.10521,0.106088,0.107004,0.107205,0.107485,0.108377,0.109145,0.109375,0.110068,0.110354,0.111165,0.111942,0.112216,0.112738,0.113442,0.113814,0.114511,0.115067,0.115586,0.115679,0.116658,0.117168,0.117554,0.11799,0.118741,0.119551,0.1195,0.12021,0.120896,0.120882,0.121656,0.12202,0.122493,0.122583,0.1235,0.123864,0.124383,0.124624,0.125676,0.125762,0.126607,0.126919,0.127723,0.128087,0.128454,0.128951,0.129359,0.129995,0.130627,0.131015,0.131406,0.13241,0.13268,0.133556,0.134126,0.134579,0.135378,0.135943,0.136806,0.137613,0.138615,0.13925,0.140158,0.140867,0.142071,0.142753,0.143659,0.144743,0.145541,0.146696,0.148036,0.149024,0.149897
1013.41,0.08366,0.0838057,0.0845075,0.0848152,0.0850847,0.0855064,0.0860189,0.0867222,0.0870314,0.0872276,0.0877862,0.0879537,0.0886717,0.0888256,0.089454,0.0903518,0.0902451,0.0910459,0.0915975,0.0918195,0.0926549,0.092787,0.0932839,0.0939455,0.0943987,0.0948406,0.0953364,0.0955056,0.0959561,0.0967056,0.0969895,0.0973453,0.0976111,0.0983152,0.098724,0.0993553,0.0997863,0.100141,0.100744,0.100975,0.101544,0.101931,0.102542,0.10289,0.103199,0.104198,0.104483,0.105096,0.105155,0.106098,0.106988,0.107099,0.107459,0.108224,0.109044,0.109301,0.109903,0.110391,0.111099,0.111944,0.112183,0.112631,0.11329,0.113805,0.114364,0.115022,0.115566,0.115599,0.116496,0.117097,0.117573,0.117913,0.118649,0.11942,0.11928,0.12005,0.120783,0.120709,0.121504,0.121899,0.122381,0.122651,0.123325,0.123923,0.124505,0.124481,0.125464,0.125598,0.126571,0.126884,0.127549,0.128048,0.128334,0.128815,0.129262,0.129855,0.130504,0.130897,0.131145,0.132282,0.132561,0.133524,0.133937,0.134579,0.135332,0.135799,0.136728,0.137552,0.138417,0.139202,0.139983,0.140667,0.141958,0.142594,0.143569,0.144611,0.145425,0.146641,0.147909,0.148881,0.149657
1014.37,0.0837311,0.0839187,0.0845356,0.0849005,0.085184,0.0856314,0.0860092,0.0867378,0.0870604,0.0872783,0.0877568,0.0880971,0.0886548,0.0888622,0.0895605,0.090354,0.0903431,0.091029,0.0915792,0.091974,0.0926512,0.0928191,0.0932635,0.0939199,0.0945114,0.0949008,0.0953035,0.0955097,0.0959888,0.0966599,0.0969951,0.0974175,0.0975892,0.0984349,0.0987062,0.0993622,0.0997033,0.100068,0.100686,0.100942,0.101478,0.101839,0.102391,0.102837,0.103108,0.104056,0.104448,0.105048,0.105074,0.105996,0.106896,0.106886,0.107242,0.10804,0.108749,0.109179,0.10958,0.110242,0.110948,0.111764,0.111998,0.112313,0.113028,0.113624,0.114169,0.114772,0.115323,0.115417,0.116244,0.116852,0.117335,0.117618,0.118307,0.118994,0.118854,0.119656,0.120411,0.120219,0.121087,0.121493,0.121882,0.12238,0.122951,0.123536,0.124182,0.124114,0.125015,0.125075,0.126052,0.126477,0.127057,0.127575,0.127902,0.128332,0.128773,0.129284,0.130014,0.130306,0.13068,0.131701,0.132033,0.132976,0.133322,0.134078,0.134709,0.135297,0.136169,0.137056,0.137705,0.1386,0.139382,0.139954,0.141356,0.14194,0.142957,0.143913,0.144724,0.146032,0.147114,0.148245,0.148921
1015.34,0.0836993,0.0838938,0.0844392,0.0847825,0.0851892,0.0856175,0.0858369,0.0865686,0.0870022,0.0870964,0.0875744,0.0880971,0.0885256,0.0888221,0.0894735,0.0901325,0.0902455,0.0908792,0.0914595,0.0918752,0.0923581,0.0926998,0.0930416,0.0935998,0.0943929,0.0947523,0.0951163,0.0952934,0.0958376,0.0963882,0.0968564,0.0973324,0.0971925,0.098209,0.0984948,0.099063,0.0993274,0.0998071,0.100301,0.100655,0.101136,0.101689,0.102052,0.102549,0.102905,0.103751,0.104285,0.104856,0.104798,0.105624,0.106619,0.106501,0.106824,0.107715,0.108315,0.108908,0.109126,0.109862,0.110696,0.111399,0.111575,0.111919,0.11263,0.113273,0.113937,0.114327,0.114898,0.115088,0.115962,0.11659,0.116914,0.117255,0.117901,0.118562,0.118517,0.119267,0.120042,0.119719,0.12063,0.121076,0.121358,0.122018,0.122589,0.123077,0.123755,0.123822,0.12464,0.124631,0.125578,0.12611,0.126763,0.127111,0.127555,0.127927,0.128433,0.128919,0.129655,0.129961,0.130491,0.131224,0.131709,0.132551,0.133,0.133628,0.134235,0.134985,0.135815,0.136664,0.137297,0.138215,0.139046,0.139626,0.14099,0.141581,0.142516,0.143513,0.144278,0.145624,0.146666,0.14792,0.148532
1016.3,0.0838583,0.0839875,0.0846029,0.084865,0.0853002,0.0857409,0.0859552,0.0866536,0.0871499,0.0871451,0.0876939,0.0882959,0.0887306,0.0890791,0.0895963,0.0902442,0.0903808,0.0910917,0.0916779,0.0919678,0.0924309,0.0929652,0.0932173,0.0936619,0.094518,0.0949416,0.0953193,0.0954438,0.0960272,0.096485,0.0971224,0.0975999,0.0972205,0.0982483,0.0987305,0.0991844,0.0994133,0.10008,0.100385,0.100791,0.101277,0.102011,0.102329,0.102675,0.103181,0.103979,0.104535,0.105174,0.105041,0.105759,0.106872,0.106768,0.107034,0.107917,0.108572,0.10917,0.109317,0.110034,0.110997,0.111638,0.111667,0.11223,0.112812,0.113502,0.114232,0.114462,0.115104,0.11522,0.116229,0.116856,0.117097,0.117529,0.118133,0.118855,0.118896,0.119485,0.120299,0.119895,0.120842,0.121344,0.121562,0.122176,0.122785,0.123251,0.12389,0.124065,0.124889,0.124807,0.125853,0.126299,0.127079,0.127299,0.127734,0.128107,0.128721,0.129207,0.12986,0.130338,0.130844,0.131337,0.131952,0.132699,0.133318,0.133711,0.134414,0.135155,0.135942,0.136766,0.137516,0.138374,0.139172,0.139951,0.141154,0.141774,0.142538,0.143695,0.144381,0.145624,0.146821,0.148032,0.148733
1017.27,0.0842125,0.084324,0.0850276,0.0852372,0.0856181,0.0861007,0.0864009,0.0870086,0.0874684,0.0874437,0.0880509,0.0886085,0.0891254,0.0894683,0.0899,0.0906158,0.0906575,0.0914948,0.0920191,0.0922007,0.0928424,0.0933824,0.0935655,0.0939609,0.0947452,0.0952302,0.0956344,0.0957163,0.0962491,0.0966895,0.0974314,0.0978304,0.0974926,0.0984161,0.0989593,0.0993693,0.0996947,0.100364,0.100666,0.100979,0.101495,0.10223,0.102649,0.102825,0.103402,0.104194,0.104681,0.105398,0.105218,0.105926,0.107027,0.107064,0.107224,0.108046,0.10879,0.109284,0.109505,0.110123,0.111079,0.111754,0.111695,0.112401,0.112876,0.113539,0.114264,0.114464,0.115205,0.115155,0.116245,0.116747,0.117075,0.117595,0.118172,0.118919,0.118951,0.119452,0.120254,0.119852,0.120851,0.121398,0.121556,0.121933,0.122705,0.123172,0.123699,0.123908,0.124787,0.124641,0.125809,0.12605,0.126916,0.127203,0.127531,0.127923,0.12859,0.129027,0.129624,0.130231,0.130625,0.131094,0.131702,0.13241,0.1331,0.133387,0.134209,0.134862,0.135576,0.136484,0.137258,0.138004,0.138758,0.139734,0.140807,0.141479,0.14219,0.143426,0.144031,0.14518,0.146537,0.147569,0.148546
1018.23,0.0843511,0.0845628,0.0852439,0.0854392,0.0858687,0.0863242,0.0867035,0.0872268,0.0876185,0.0876241,0.0881847,0.0886866,0.0892403,0.0895507,0.090017,0.090787,0.0907638,0.0916005,0.092051,0.0922311,0.0930427,0.0934492,0.0936152,0.0940467,0.094761,0.0951911,0.0956693,0.0957474,0.0961757,0.0966707,0.0974036,0.0976901,0.0976086,0.098417,0.098798,0.0992612,0.0997789,0.100214,0.100745,0.10095,0.101434,0.102096,0.102569,0.102765,0.103312,0.104148,0.104515,0.105224,0.10504,0.105841,0.106872,0.107003,0.107125,0.107972,0.108666,0.109064,0.109469,0.109974,0.110833,0.111526,0.111608,0.112216,0.112741,0.11328,0.114027,0.114276,0.115075,0.115056,0.116077,0.116414,0.116794,0.117394,0.117949,0.118727,0.118681,0.119282,0.120018,0.119679,0.120741,0.121263,0.121369,0.121538,0.122571,0.123005,0.123427,0.123663,0.124529,0.124454,0.125566,0.12572,0.126603,0.127007,0.127335,0.127727,0.128325,0.128766,0.129343,0.129901,0.13031,0.130898,0.131433,0.13213,0.132737,0.133104,0.133972,0.134605,0.135314,0.136273,0.137043,0.137661,0.138442,0.139461,0.140502,0.141246,0.142087,0.143235,0.143792,0.144995,0.146377,0.147237,0.148488
1019.19,0.084695,0.0850425,0.0856484,0.0858681,0.0863944,0.0867573,0.0872113,0.0877167,0.0880873,0.0881436,0.0886102,0.0891042,0.0895835,0.0898903,0.0904465,0.0912345,0.091277,0.0920188,0.0924148,0.0926325,0.0934242,0.0937835,0.0940021,0.0944972,0.0951675,0.0955248,0.0960812,0.096182,0.0965199,0.0971194,0.0977751,0.0980199,0.0981704,0.098854,0.0991209,0.0996981,0.100272,0.100538,0.101261,0.101489,0.101874,0.102496,0.102936,0.103288,0.103751,0.104654,0.104879,0.105521,0.105426,0.106253,0.107316,0.107382,0.107586,0.108551,0.109102,0.109423,0.109982,0.110446,0.111222,0.111875,0.112198,0.112589,0.113222,0.113675,0.114403,0.114754,0.115512,0.115689,0.116566,0.116841,0.117135,0.117721,0.11824,0.119117,0.119024,0.11972,0.120424,0.120145,0.121212,0.121658,0.121779,0.121867,0.123022,0.123414,0.123822,0.12407,0.124883,0.124927,0.125898,0.126081,0.12691,0.127328,0.127724,0.128122,0.128599,0.129125,0.129672,0.13006,0.130619,0.131276,0.131752,0.132416,0.1329,0.133409,0.134181,0.134853,0.135621,0.136505,0.137383,0.137883,0.138708,0.139672,0.140734,0.141429,0.142461,0.14347,0.144022,0.145279,0.146578,0.147449,0.148746
1020.16,0.0854185,0.0858364,0.0863895,0.0866945,0.0871597,0.0874804,0.0879509,0.0884771,0.0888507,0.0889353,0.0893871,0.0898527,0.0902504,0.0905639,0.0911608,0.0918948,0.0920466,0.0927867,0.0931011,0.0933067,0.0939812,0.0943855,0.0946626,0.0951722,0.0957899,0.0961554,0.096692,0.0967986,0.0970905,0.0978112,0.0983389,0.0987001,0.0988312,0.0994343,0.0997413,0.100443,0.100837,0.101121,0.101884,0.102165,0.102491,0.10302,0.103463,0.103922,0.104311,0.105205,0.105382,0.105913,0.105968,0.106694,0.107846,0.107781,0.10806,0.109152,0.109591,0.109828,0.110459,0.110934,0.111662,0.112298,0.112685,0.112958,0.113591,0.1141,0.114704,0.115164,0.11583,0.116097,0.116876,0.117198,0.117446,0.117925,0.118426,0.119335,0.119294,0.119926,0.120634,0.120398,0.121372,0.121789,0.122012,0.122056,0.123145,0.123497,0.123965,0.124186,0.125029,0.125027,0.125991,0.126172,0.126959,0.127366,0.127705,0.128133,0.128578,0.129145,0.129707,0.129919,0.130638,0.131284,0.131694,0.132305,0.13277,0.133388,0.133985,0.134713,0.13548,0.136299,0.137294,0.137727,0.13858,0.139527,0.140613,0.141127,0.142296,0.143251,0.143806,0.145004,0.146218,0.147291,0.148382
